date,top1000_pct_above_10dma,top1000_pct_above_100dma,top1000_pct_above_200dma,tech100_pct_above_50dma,top1000_net_new_highs_63d,top1000_mcclellan_osc
2024-10-04,49.8,80.72289156626506,79.45344129554655,80.0,126,-17.780936480645906
2024-10-07,39.0,76.40562248995984,77.7327935222672,72.0,38,-45.25914867195726
2024-10-08,42.699999999999996,76.32898696088265,76.69706180344478,80.0,62,-36.42672435216869
2024-10-09,51.6,78.43530591775327,77.48478701825557,82.0,109,-18.24286793698861
2024-10-10,48.3,78.93681043129388,77.68762677484787,82.0,53,-30.9544563623247
2024-10-11,64.60000000000001,81.34403209628887,79.00608519269777,82.0,165,1.0819078158245787
2024-10-14,73.3,83.43373493975903,81.11675126903553,85.0,197,18.06758964906308
2024-10-15,68.8,80.02008032128514,78.88324873096447,85.0,109,4.650009668236677
2024-10-16,73.1,81.42570281124499,79.79695431472081,83.0,180,20.204728736288928
2024-10-17,68.0,81.92771084337349,78.90466531440163,80.0,138,10.202989895792157
2024-10-18,71.89999999999999,81.72690763052208,79.18781725888326,81.0,147,16.30048823768847
2024-10-21,53.1,78.21285140562249,77.78904665314401,78.0,31,-19.31765312117863
2024-10-22,44.9,76.00401606425703,75.93908629441624,74.0,32,-30.97457571740411
2024-10-23,34.2,72.89156626506023,74.64503042596348,70.0,14,-47.83637165858988
2024-10-24,33.900000000000006,72.99196787148594,74.41624365482234,70.0,42,-41.41402533001077
2024-10-25,28.999999999999996,71.2136409227683,73.502538071066,72.0,8,-52.96584909242557
2024-10-28,42.9,73.01905717151455,74.94929006085192,72.0,55,-28.0778291638281
2024-10-29,39.4,70.91273821464394,73.60406091370558,75.0,25,-38.85818297905812
2024-10-30,40.1,70.28112449799197,73.60406091370558,72.0,24,-39.7310945761845
2024-10-31,26.1,64.05622489959839,70.86294416243655,70.0,-49,-63.82877851884664
2024-11-01,31.900000000000002,65.06024096385542,70.99391480730223,71.0,-29,-56.163154397228524
2024-11-04,38.2,66.56626506024097,72.28426395939086,68.0,11,-43.0282300012589
2024-11-05,62.9,71.4859437751004,74.21319796954315,73.0,122,-1.4827284926985698
2024-11-06,67.9,73.5678391959799,76.6497461928934,80.0,241,12.046088939584003
2024-11-07,75.7,75.17587939698493,76.97768762677485,84.0,157,16.752997399487683
2024-11-08,72.5,75.07537688442211,76.8762677484787,81.0,177,19.69363914570789
2024-11-11,72.5,72.96482412060301,75.86206896551724,78.0,217,25.659419642997634
2024-11-12,65.4,70.55276381909547,73.52941176470588,78.0,26,-2.3681351300346236
2024-11-13,63.4,69.84924623115577,72.94832826747721,77.0,33,-9.919853785327035
2024-11-14,53.800000000000004,68.3049147442327,72.64437689969606,75.0,-28,-27.77697396667541
2024-11-15,44.3,66.59979939819458,70.2127659574468,70.0,-55,-39.555926851894895
2024-11-18,45.2,67.70310932798395,71.02330293819655,73.0,30,-20.52915193449808
2024-11-19,42.9,66.49949849548646,71.12462006079028,69.0,14,-21.708613620451313
2024-11-20,43.0,67.5025075225677,71.6024340770791,73.0,50,-13.308510293839069
2024-11-21,63.0,69.80942828485456,73.45491388044579,75.0,158,17.7901206018836
2024-11-22,77.5,71.51454363089267,74.84787018255578,76.0,192,36.140499414717056
2024-11-25,82.89999999999999,74.34869739478958,77.48478701825557,81.0,228,51.44937080261609
2024-11-26,80.5,73.31995987963892,75.9634888438134,80.0,150,38.63120898525668
2024-11-27,78.8,73.64729458917836,76.57200811359026,78.0,95,31.128524586488098
2024-11-29,82.8,73.94789579158316,76.77484787018255,79.0,88,33.95808680260852
2024-12-02,71.2,74.04809619238478,76.57200811359026,83.0,60,16.20757206337845
2024-12-03,61.1,72.54509018036072,76.39311043566363,84.0,60,3.5998441010198334
2024-12-04,54.400000000000006,72.24448897795591,75.88652482269504,85.0,92,0.9022374726981184
2024-12-05,46.800000000000004,70.94188376753507,75.07598784194529,82.0,61,-7.908727381880439
2024-12-06,42.9,69.73947895791584,74.34077079107504,86.0,34,-15.202558695635698
2024-12-09,39.0,70.24048096192385,74.84787018255578,84.0,17,-23.31277167541827
2024-12-10,32.2,67.00100300902709,73.2994923857868,78.0,-30,-43.23043991475528
2024-12-11,37.9,67.80341023069208,72.28426395939086,76.0,0,-31.943894059814646
2024-12-12,31.8,66.59979939819458,71.57360406091371,76.0,-47,-46.38417788354133
2024-12-13,27.3,63.62725450901804,70.65989847715736,75.0,-70,-61.348699663409946
2024-12-16,28.199999999999996,61.923847695390776,68.42639593908629,76.0,-86,-63.786622286880544
2024-12-17,22.1,60.02004008016032,67.81725888324873,71.0,-91,-75.95211301851353
2024-12-18,5.5,48.897795591182366,60.40609137055838,54.0,-259,-111.32384702896715
2024-12-19,7.8,48.49699398797595,60.50761421319797,52.0,-204,-101.61006037276017
2024-12-20,16.7,51.40280561122245,62.74111675126903,56.00000000000001,-20,-54.2967224798394
2024-12-23,22.5,51.302605210420836,62.944162436548226,56.99999999999999,-21,-40.32233496899295
2024-12-24,22.5,51.302605210420836,62.944162436548226,56.99999999999999,0,-34.07262197237426
2024-12-26,44.6,52.90581162324649,63.95939086294417,62.0,14,5.441245749596592
2024-12-27,33.800000000000004,50.1002004008016,62.944162436548226,59.0,-39,-29.20160357686631
2024-12-30,23.1,45.59118236472946,60.913705583756354,49.0,-101,-59.02523173310777
2024-12-31,30.7,45.49098196392786,60.81218274111675,45.0,-47,-47.22930764802868
2025-01-02,36.0,46.09218436873748,61.05476673427992,48.0,-88,-44.007646017045914
2025-01-03,56.99999999999999,49.69939879759519,63.0192502532928,51.0,-13,-9.533087092470417
2025-01-06,53.400000000000006,47.99599198396793,61.19554204660588,55.00000000000001,-41,-5.109673776496017
2025-01-07,45.6,48.296593186372746,60.58763931104356,48.0,-63,-12.202107022455422
2025-01-08,49.9,48.49699398797595,60.46511627906976,45.0,-38,-5.0551269126384355
2025-01-10,30.9,42.58517034068136,56.926188068756325,33.0,-188,-33.86918328418173
2025-01-13,37.9,43.08617234468938,58.64509605662285,32.0,-49,-13.885855565430333
2025-01-14,52.900000000000006,46.7935871743487,61.57735085945399,32.0,-2,16.719318911929264
2025-01-15,68.4,51.20240480961924,63.59959555106168,33.0,42,42.653146495512075
2025-01-16,75.7,53.90781563126252,65.62184024266936,38.0,57,57.06330334699783
2025-01-17,78.9,55.71142284569138,66.0262891809909,46.0,57,67.04867093828315
2025-01-21,87.5,62.02404809619239,69.8685540950455,60.0,124,90.65091687414069
2025-01-22,82.0,59.21843687374749,68.35187057633973,61.0,75,67.17758256492817
2025-01-23,81.89999999999999,61.42284569138277,68.75631951466129,61.0,81,69.52199381772687
2025-01-24,82.39999999999999,61.72344689378757,68.5540950455005,67.0,61,62.428855469781084
2025-01-27,76.5,62.82565130260521,71.11111111111111,64.0,51,62.752077904938545
2025-01-28,70.19999999999999,60.72144288577155,69.4949494949495,70.0,56,48.514672697473486
2025-01-29,60.5,59.21843687374749,67.77777777777779,68.0,45,34.64911788160348
2025-01-30,71.1,62.32464929859719,71.01010101010101,71.0,129,59.920822924626606
2025-01-31,54.7,58.81763527054108,68.25075834175935,69.0,5,23.67852662178825
2025-02-03,42.1,56.51302605210421,67.54297269969666,66.0,-10,3.322970649752513
2025-02-04,49.0,58.31663326653307,67.74519716885743,68.0,31,11.852355440413199
2025-02-05,57.4,60.72144288577155,69.05965621840244,69.0,86,29.48571765922601
2025-02-06,58.4,60.22044088176352,67.84630940343781,70.0,67,26.264813768014847
2025-02-07,48.8,58.116232464929865,66.46464646464646,72.0,-7,0.22961687218922577
2025-02-10,52.800000000000004,60.42084168336673,67.17171717171718,73.0,54,8.668375441897368
2025-02-11,53.1,59.6192384769539,67.87878787878789,71.0,26,3.5401721417883465
2025-02-12,45.800000000000004,57.77331995987964,66.0262891809909,65.0,17,-10.662142540513809
2025-02-13,59.199999999999996,63.02605210420842,68.6175580221998,71.0,119,15.648189118820412
2025-02-14,56.89999999999999,62.22444889779559,68.6491935483871,72.0,60,10.015281741957075
2025-02-18,62.2,63.92785571142284,69.85887096774194,76.0,89,23.749069526029146
2025-02-19,61.3,63.62725450901804,69.75806451612904,74.0,59,15.87271273378061
2025-02-20,56.10000000000001,63.126252505010015,69.45564516129032,71.0,21,5.00906411273921
2025-02-21,39.4,57.014028056112224,66.33064516129032,63.0,-77,-26.704400778814883
2025-02-24,39.6,55.667001003009034,65.59031281533805,65.65656565656566,-47,-26.33589125719956
2025-02-25,41.8,55.26579739217653,66.59939455095862,57.57575757575758,8,-20.88913615993246
2025-02-26,39.300000000000004,55.1654964894684,65.99394550958627,64.64646464646465,11,-19.57771487096943
2025-02-27,32.4,51.8555667001003,63.673057517658926,48.484848484848484,-66,-36.25856109455118
2025-02-28,46.300000000000004,56.569709127382154,66.06060606060606,57.57575757575758,40,-3.389391810240838
2025-03-03,36.5,50.30120481927711,62.727272727272734,43.87755102040816,-66,-24.019305113104284
2025-03-04,26.6,45.28112449799197,57.4167507568113,42.857142857142854,-176,-49.98778446148701
2025-03-05,40.2,48.493975903614455,61.5539858728557,52.04081632653062,29,-15.290895382046802
2025-03-06,33.1,42.77108433734939,57.15725806451613,45.91836734693878,-119,-36.7986007422152
2025-03-07,43.2,45.48192771084337,59.2741935483871,47.95918367346938,-45,-19.103695821448095
2025-03-10,33.4,39.65863453815261,52.87588294651867,34.69387755102041,-202,-44.87903363508498
2025-03-11,22.6,37.65060240963856,50.15136226034309,27.55102040816326,-152,-50.7425522975691
2025-03-12,21.3,37.04819277108434,50.15136226034309,27.55102040816326,-90,-43.702147992505175
2025-03-13,19.6,33.734939759036145,46.31685166498487,25.510204081632654,-214,-60.86409157171299
2025-03-14,43.2,40.50251256281407,51.41414141414141,29.591836734693878,28,-12.983232874077109
2025-03-17,67.10000000000001,44.678714859437754,55.70131180625631,34.69387755102041,70,28.219817476771958
2025-03-18,60.5,43.57429718875502,54.4904137235116,33.6734693877551,26,6.857326439364051
2025-03-19,73.4,46.3855421686747,57.31584258324924,36.734693877551024,53,30.95810997018348
2025-03-20,67.2,45.23570712136409,56.10494450050454,33.6734693877551,25,10.609489339183165
2025-03-21,62.2,42.82848545636911,53.931451612903224,30.612244897959183,-7,-5.991628747018019
2025-03-24,77.0,48.64593781344032,59.737638748738654,34.69387755102041,20,23.04437343301506
2025-03-25,71.5,48.24473420260782,59.53582240161454,39.795918367346935,32,19.654933429778268
2025-03-26,66.2,47.041123370110334,58.46774193548387,35.714285714285715,22,7.658687559861917
2025-03-27,53.900000000000006,45.43630892678034,56.55241935483871,29.591836734693878,38,-0.33639609671587145
2025-03-28,30.8,41.123370110330995,51.91532258064516,24.489795918367346,-89,-33.9205106426063
2025-03-31,38.7,42.427281845536605,52.41935483870967,24.489795918367346,-25,-17.365326026129594
2025-04-01,43.0,43.6308926780341,53.326612903225815,25.510204081632654,-2,-1.4238165489113586
2025-04-02,60.4,45.035105315947845,56.25,27.55102040816326,50,24.563293136854792
2025-04-03,25.5,36.144578313253014,45.91321897073663,19.387755102040817,-276,-10.690544547499421
2025-04-04,4.3999999999999995,19.238476953907817,29.103726082578046,7.142857142857142,-515,-54.82912304488478
2025-04-07,2.1,15.130260521042086,24.97482376636455,4.081632653061225,-387,-66.74346204492484
2025-04-08,0.8999999999999999,13.226452905811623,22.132796780684107,4.081632653061225,-506,-89.54650457973449
2025-04-09,36.3,23.847695390781563,37.70161290322581,11.224489795918368,1,-28.645373424098054
2025-04-10,18.2,19.939879759519037,31.75403225806452,7.142857142857142,-41,-59.681679418908416
2025-04-11,39.800000000000004,25.35070140280561,34.64249748237664,10.1010101010101,-6,-15.61931264737673
2025-04-14,63.2,30.060120240480963,38.670694864048336,15.151515151515152,23,21.582107505519755
2025-04-15,69.3,29.559118236472948,39.03420523138833,18.181818181818183,14,17.581411198718648
2025-04-16,65.0,27.354709418837675,37.12273641851107,13.131313131313133,1,-11.02709119958989
2025-04-17,78.0,28.65731462925852,38.6317907444668,15.151515151515152,6,16.267774705854258
2025-04-21,47.0,24.34869739478958,34.00402414486921,11.0,-46,-21.526453818520267
2025-04-22,75.3,30.160320641282567,38.79396984924623,15.0,40,26.967113062232116
2025-04-23,83.2,33.06613226452906,41.10552763819095,23.0,20,47.74427717996424
2025-04-24,88.2,38.11434302908726,45.97585513078471,32.0,34,73.0700311147254
2025-04-25,80.80000000000001,37.0110330992979,45.67404426559356,38.0,21,61.55820057337257
2025-04-28,82.0,39.558232931726906,46.324269889224574,38.0,22,69.05779445764902
2025-04-29,86.2,41.4070351758794,48.58870967741936,44.0,43,80.27465825641715
2025-04-30,82.8,42.1105527638191,47.479838709677416,46.0,52,74.11370351308182
2025-05-01,74.7,42.91457286432161,48.48790322580645,52.52525252525253,15,57.675518689964704
2025-05-02,84.2,50.25125628140703,53.2258064516129,70.70707070707071,66,85.18249307274976
2025-05-05,76.2,49.949748743718594,52.721774193548384,71.71717171717171,45,61.32504370466724
2025-05-06,66.10000000000001,48.643216080402006,50.50403225806451,71.71717171717171,32,37.07029927643333
